mode, epoch, average loss, defender utility
training, -1, 0.673551755292075, -3.1686465399605885
validating, -1, 0.9162499666213989, -3.6249351024627687
testing, -1, 0.7938545763492584, -3.2290478944778442
training, 0, 2.4923755168914794, -4.102361828940255
validating, 0, 2.3751251697540283, -4.106341361999512
testing, 0, 2.538292646408081, -4.108783149719239
mode, epoch, average loss, defender utility
training, -1, 0.3164131028311593, -2.252794998032706
validating, -1, 0.38669098615646363, -1.8071814060211182
testing, -1, 0.302672877907753, -2.106914532184601
training, 0, 2.113880671773638, -2.959169571740287
validating, 0, 2.1083378076553343, -2.9702290534973144
testing, 0, 2.1498661160469057, -2.9398967027664185
mode, epoch, average loss, defender utility
training, -1, 0.7247334378106254, -3.5922701469489504
validating, -1, 0.38922054767608644, -4.200575494766236
testing, -1, 0.6320583343505859, -4.071872353553772
training, 0, 2.9647721018110005, -5.772189712524414
validating, 0, 2.771097183227539, -5.942483139038086
testing, 0, 2.7846304893493654, -5.805042171478272
mode, epoch, average loss, defender utility
training, -1, 0.05403800658615572, -1.3707958723817553
validating, -1, 0.05870954692363739, -1.7595322370529174
testing, -1, 0.041125161200761796, -1.0990661323070525
training, 0, 1.0586341823850358, -2.4999999931880406
validating, 0, 1.0691259264945985, -2.4999999523162844
testing, 0, 1.086764967441559, -2.5
mode, epoch, average loss, defender utility
training, -1, 0.30176163528646743, -3.9499402931758336
validating, -1, 0.29569101333618164, -4.424439907073975
testing, -1, 0.29185437262058256, -4.167418122291565
training, 0, 2.0013405186789375, -5.080344227382115
validating, 0, 2.0981457233428955, -5.030418395996094
testing, 0, 1.9710691571235657, -5.192717742919922
