mode, epoch, average loss, defender utility
training, -1, 1.1770899040358407, nan
validating, -1, 1.178385889530182, nan
testing, -1, 1.2914301753044128, nan
training, 0, 2.3959190130233763, -2.945210518155779
validating, 0, 2.596769094467163, -2.8863568782806395
testing, 0, 2.523874616622925, -2.8742884159088136
mode, epoch, average loss, defender utility
training, -1, 1.3947055527142116, nan
validating, -1, 0.980111050605774, nan
testing, -1, 1.3580873727798461, nan
training, 0, 2.662607077189854, -6.156569726126534
validating, 0, 2.5496259689331056, -5.914418888092041
testing, 0, 2.6809752225875854, -6.04565200805664
mode, epoch, average loss, defender utility
training, -1, 0.9323772192001343, nan
validating, -1, 1.0308624625205993, nan
testing, -1, 0.9280536293983459, nan
training, 0, 2.1286468199321202, -2.4575615406036375
validating, 0, 2.179119038581848, -2.467368984222412
testing, 0, 2.1555372714996337, -2.4714417695999145
mode, epoch, average loss, defender utility
training, -1, 0.7460476413369179, nan
validating, -1, 0.8461139857769012, nan
testing, -1, 0.7719884872436523, nan
training, 0, 1.5571710586547851, -3.351751518249512
validating, 0, 1.551791286468506, -3.372146654129028
testing, 0, 1.5526745915412903, -3.339189076423645
mode, epoch, average loss, defender utility
training, -1, 0.2883858868053981, nan
validating, -1, 0.2757270932197571, nan
testing, -1, 0.19936782121658325, nan
training, 0, 1.848960542678833, -5.91152286529541
validating, 0, 1.8383893489837646, -5.864321231842041
testing, 0, 1.835319697856903, -5.903368902206421
mode, epoch, average loss, defender utility
training, -1, 1.1770899040358407, nan
validating, -1, 1.178385889530182, nan
testing, -1, 1.2914301753044128, nan
training, 0, 2.3959190130233763, -2.945210518155779
validating, 0, 2.596769094467163, -2.8863568782806395
testing, 0, 2.523874616622925, -2.8742884159088136
mode, epoch, average loss, defender utility
training, -1, 1.3947055527142116, nan
validating, -1, 0.980111050605774, nan
testing, -1, 1.3580873727798461, nan
training, 0, 2.662607077189854, -6.156569726126534
validating, 0, 2.5496259689331056, -5.914418888092041
testing, 0, 2.6809752225875854, -6.04565200805664
mode, epoch, average loss, defender utility
training, -1, 0.9323772192001343, nan
validating, -1, 1.0308624625205993, nan
testing, -1, 0.9280536293983459, nan
training, 0, 2.1286468199321202, -2.4575615406036375
validating, 0, 2.179119038581848, -2.467368984222412
testing, 0, 2.1555372714996337, -2.4714417695999145
mode, epoch, average loss, defender utility
training, -1, 0.7460476413369179, nan
validating, -1, 0.8461139857769012, nan
testing, -1, 0.7719884872436523, nan
training, 0, 1.5571710586547851, -3.351751518249512
validating, 0, 1.551791286468506, -3.372146654129028
testing, 0, 1.5526745915412903, -3.339189076423645
mode, epoch, average loss, defender utility
training, -1, 0.2883858868053981, nan
validating, -1, 0.2757270932197571, nan
testing, -1, 0.19936782121658325, nan
training, 0, 1.848960542678833, -5.91152286529541
validating, 0, 1.8383893489837646, -5.864321231842041
testing, 0, 1.835319697856903, -5.903368902206421
